,Unnamed: 0,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes
142,274,75,2012-06-08,Prometheus,125000000,126477084,402448265,3.21958612,2012,tt1446714,Prometheus,Prometheus,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720
143,275,76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,2.24284736,2012,tt1194173,The Bourne Legacy,The Bourne Legacy,135.0,"Action,Adventure,Thriller",6.7,268678
144,277,78,2018-07-13,Skyscraper,125000000,68420120,304115534,2.4329242719999997,2018,tt5758778,Skyscraper,Skyscraper,102.0,"Action,Adventure,Thriller",5.8,81193
145,278,79,2012-08-03,Total Recall,125000000,58877969,211856088,1.694848704,2012,tt1386703,Total Recall,Total Recall,118.0,"Action,Adventure,Mystery",6.3,228460
146,285,86,2016-07-29,Jason Bourne,120000000,162192920,416168316,3.4680693,2016,tt4196776,Jason Bourne,Jason Bourne,123.0,"Action,Thriller",6.6,190596
147,287,88,2012-11-21,Life of Pi,120000000,124987022,620912003,5.174266691666666,2012,tt0454876,Life of Pi,Life of Pi,127.0,"Adventure,Drama,Fantasy",7.9,535836
148,289,90,2018-04-13,Rampage,120000000,101028233,428056280,3.5671356666666667,2018,tt2231461,Rampage,Rampage,107.0,"Action,Adventure,Sci-Fi",6.1,115891
149,291,92,2013-08-09,Elysium,120000000,93050117,286192091,2.3849340916666666,2013,tt1535108,Elysium,Elysium,109.0,"Action,Drama,Sci-Fi",6.6,395572
150,292,93,2013-04-19,Oblivion,120000000,89107235,287916633,2.399305275,2013,tt1483013,Oblivion,Oblivion,124.0,"Action,Adventure,Sci-Fi",7.0,453966
151,293,94,2017-03-24,Power Rangers,120000000,85364450,142531552,1.1877629333333333,2017,tt3717490,Power Rangers,Power Rangers,124.0,"Action,Adventure,Sci-Fi",6.0,92013
152,295,96,2014-02-12,RoboCop,120000000,58607007,242981799,2.024848325,2014,tt1234721,RoboCop,RoboCop,117.0,"Action,Crime,Sci-Fi",6.2,205798
153,297,98,2015-08-07,Fantastic Four,120000000,56117548,167849187,1.398743225,2015,tt1502712,Fantastic Four,Fantastic Four,100.0,"Action,Adventure,Drama",4.3,140148
154,302,3,2018-10-05,Venom,116000000,213511408,853628605,7.358867284482758,2018,tt1270797,Venom,Venom,112.0,"Action,Sci-Fi,Thriller",6.7,275406
155,307,8,2013-07-26,The Wolverine,115000000,132556852,416456852,3.621363930434783,2013,tt1430132,The Wolverine,The Wolverine,126.0,"Action,Adventure,Sci-Fi",6.7,401286
156,313,14,2017-12-15,Ferdinand,111000000,84410380,289847930,2.6112426126126125,2017,tt3411444,Ferdinand,Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,40229
157,314,15,2018-05-18,Deadpool 2,110000000,324591735,786680557,7.151641427272727,2018,tt5463162,Deadpool 2,Deadpool 2,119.0,"Action,Adventure,Comedy",7.8,391735
158,315,16,2013-10-04,Gravity,110000000,274092705,693698673,6.306351572727272,2013,tt1454468,Gravity,Gravity,91.0,"Drama,Sci-Fi,Thriller",7.7,710018
159,318,19,2015-05-29,San Andreas,110000000,155190832,456258539,4.1478049,2015,tt2126355,San Andreas,San Andreas,114.0,"Action,Adventure,Drama",6.1,192750
160,319,20,2011-07-29,The Smurfs,110000000,142614158,563749323,5.124993845454545,2011,tt0472181,The Smurfs,The Smurfs,103.0,"Adventure,Animation,Comedy",5.5,77577
161,325,26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,3.007091372727273,2014,tt1253863,300: Rise of an Empire,300: Rise of an Empire,102.0,"Action,Fantasy,War",6.2,262978
162,327,28,2016-12-21,Passengers,110000000,100014699,302239672,2.747633381818182,2016,tt1355644,Passengers,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083
163,328,29,2011-01-14,The Green Hornet,110000000,98780042,229155503,2.083231845454545,2011,tt0990407,The Green Hornet,The Green Hornet,119.0,"Action,Comedy,Crime",5.8,148622
164,330,31,2011-10-07,Real Steel,110000000,85463309,263880341,2.398912190909091,2011,tt0433035,Real Steel,Real Steel,127.0,"Action,Drama,Family",7.1,283534
165,332,33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,3.1686138454545456,2013,tt2017020,The Smurfs 2,The Smurfs 2,105.0,"Adventure,Animation,Comedy",5.4,34229
166,335,36,2013-11-01,Ender's Game,110000000,61737191,127983283,1.1634843909090908,2013,tt1731141,Ender's Game,Ender's Game,114.0,"Action,Adventure,Fantasy",6.6,211722
167,339,40,2017-03-31,Ghost in the Shell,110000000,40563557,167910690,1.5264608181818182,2017,tt1219827,Ghost in the Shell,Ghost in the Shell,107.0,"Action,Drama,Sci-Fi",6.4,176499
168,345,46,2015-10-02,The Martian,108000000,228433663,655271443,6.067328175925926,2015,tt3659388,The Martian,The Martian,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
169,346,47,2016-11-23,Allied,106000000,40098064,119266661,1.125157179245283,2016,tt3640424,Allied,Allied,124.0,"Action,Drama,Romance",7.1,125741
170,351,52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,3.8300636380952384,2016,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,94.0,"Adventure,Animation,Comedy",5.7,48932
171,353,54,2017-09-22,Kingsman: The Golden Circle,104000000,100234838,408803696,3.9308047692307686,2017,tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,141.0,"Action,Adventure,Comedy",6.8,230797
172,357,58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,1.2951639029126214,2018,tt1620680,A Wrinkle in Time,A Wrinkle in Time,109.0,"Adventure,Family,Fantasy",4.2,34888
173,361,62,2018-12-21,Bumblebee,102000000,127195589,465195589,4.5607410686274505,2018,tt4701182,Bumblebee,Bumblebee,114.0,"Action,Adventure,Sci-Fi",6.9,94155
174,362,63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,1.2811093529411766,2012,tt1371111,Cloud Atlas,Cloud Atlas,172.0,"Action,Drama,Mystery",7.4,326473
175,368,69,2012-12-25,Django Unchained,100000000,162805434,449948323,4.49948323,2012,tt1853728,Django Unchained,Django Unchained,165.0,"Drama,Western",8.4,1211405
176,375,76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,3.89870414,2013,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,180.0,"Biography,Crime,Drama",8.2,1035358
177,376,77,2013-05-24,Epic,100000000,107518682,262794441,2.62794441,2013,tt0848537,Epic,Epic,102.0,"Adventure,Animation,Family",6.7,95318
178,380,81,2012-08-17,The Expendables 2,100000000,85028192,311979256,3.11979256,2012,tt1764651,The Expendables 2,The Expendables 2,103.0,"Action,Adventure,Thriller",6.6,277584
179,383,84,2014-07-25,Hercules,100000000,72688614,243388614,2.43388614,2014,tt1267297,Hercules,Hercules,98.0,"Action,Adventure,Fantasy",6.0,137287
180,393,94,2019-03-15,Wonder Park,100000000,45216793,115149422,1.15149422,2019,tt6428676,Wonder Park,Wonder Park,85.0,"Adventure,Animation,Comedy",5.7,3091
181,395,96,2014-08-15,The Expendables 3,100000000,39322544,209461378,2.09461378,2014,tt2333784,The Expendables 3,The Expendables 3,126.0,"Action,Adventure,Thriller",6.1,156432
182,398,99,2017-10-20,Geostorm,100000000,33700160,220796009,2.20796009,2017,tt1981128,Geostorm,Geostorm,109.0,"Action,Sci-Fi,Thriller",5.3,78287
183,399,100,2015-12-25,Point Break,100000000,28782481,126704591,1.26704591,2015,tt2058673,Point Break,Point Break,114.0,"Action,Crime,Sport",5.3,53802
184,401,2,2014-04-18,Transcendence,100000000,23022309,103039258,1.03039258,2014,tt2202408,Transcendence,Transcendence,98.0,Drama,6.1,22
185,406,7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,2.5261778787878786,2015,tt2452042,The Peanuts Movie,The Peanuts Movie,88.0,"Adventure,Animation,Comedy",7.1,39149
186,411,12,2017-05-19,Alien: Covenant,97000000,74262031,238521247,2.4589819278350515,2017,tt2316204,Alien: Covenant,Alien: Covenant,122.0,"Horror,Sci-Fi,Thriller",6.4,226920
187,412,13,2015-03-13,Cinderella,95000000,201151353,534551353,5.62685634736842,2015,tt1661199,Cinderella,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792
188,413,14,2012-07-13,Ice Age: Continental Drift,95000000,161321843,879765137,9.26068565263158,2012,tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,88.0,"Adventure,Animation,Comedy",6.6,175601
189,417,18,2012-08-10,The Campaign,95000000,86907746,104907746,1.1042920631578947,2012,tt1790886,The Campaign,The Campaign,85.0,Comedy,6.1,118678
190,423,24,2015-02-06,Seventh Son,95000000,17725785,108874967,1.1460522842105263,2015,tt1121096,Seventh Son,Seventh Son,102.0,"Action,Adventure,Fantasy",5.5,66565
191,428,29,2015-02-13,Kingsman: The Secret Service,94000000,128261724,404561724,4.303848127659576,2015,tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,129.0,"Action,Adventure,Comedy",7.7,544510
192,430,31,2011-08-05,Rise of the Planet of the Apes,93000000,176760185,470986200,5.064367741935484,2011,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,105.0,"Action,Drama,Sci-Fi",7.6,473020
193,433,34,2013-02-14,A Good Day to Die Hard,92000000,67349198,304249198,3.3070565000000003,2013,tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,98.0,"Action,Thriller",5.3,188383
194,436,37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,2.0644086043956045,2013,tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,114.0,"Adventure,Comedy,Drama",7.3,275300
195,437,38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,10.716624366666666,2017,tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",7.0,242735
196,445,46,2011-04-15,Rio,90000000,143619809,487519809,5.416886766666668,2011,tt1436562,Rio,Rio,96.0,"Adventure,Animation,Comedy",6.9,191621
197,450,51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2.6597107777777778,2011,tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,158.0,"Crime,Drama,Mystery",7.8,387580
198,454,55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,1.8058350666666667,2016,tt2404435,The Magnificent Seven,The Magnificent Seven,132.0,"Action,Adventure,Western",6.9,168514
199,455,56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,2.772421733333333,2015,tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,92.0,"Adventure,Animation,Comedy",5.1,14507
200,458,59,2015-07-24,Pixels,90000000,78765986,244041804,2.7115756,2015,tt1664775,Pixels,Piksele,100.0,"Action,Comedy",4.6,54
201,463,64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,2.2317728222222217,2013,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,106.0,"Adventure,Family,Fantasy",5.8,102313
202,465,66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,3.648055633333333,2016,tt3110958,Now You See Me 2,Now You See Me 2,129.0,"Action,Adventure,Comedy",6.5,216219
203,469,70,2018-03-16,Tomb Raider,90000000,58250803,273477501,3.0386389,2018,tt1365519,Tomb Raider,Tomb Raider,119.0,"Action,Adventure,Fantasy",6.3,163560
204,476,77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,1.554199033333333,2011,tt1509767,The Three Musketeers,The Three Musketeers,110.0,"Action,Adventure,Romance",5.8,98408
205,483,84,2018-09-14,The Predator,88000000,51024708,159487563,1.8123586704545451,2018,tt3829266,The Predator,The Predator,107.0,"Action,Adventure,Sci-Fi",5.4,94888
206,494,95,2014-03-21,Divergent,85000000,150947895,276014965,3.2472348823529416,2014,tt1840309,Divergent,Divergent,139.0,"Action,Adventure,Mystery",6.7,399703
207,495,96,2012-09-28,Hotel Transylvania,85000000,148313048,378505812,4.453009552941175,2012,tt0837562,Hotel Transylvania,Hotel Transylvania,91.0,"Animation,Comedy,Family",7.1,204571
208,496,97,2019-04-05,Shazam!,85000000,139606856,362899733,4.269408623529412,2019,tt0448115,Shazam!,Shazam!,132.0,"Action,Adventure,Comedy",7.4,109051
209,498,99,2012-02-10,Safe House,85000000,126181630,208542162,2.4534372,2012,tt1599348,Safe House,Safe House,115.0,"Action,Adventure,Crime",6.8,192655
210,504,5,2011-11-04,Tower Heist,85000000,78046570,150422946,1.7696817176470587,2011,tt0471042,Tower Heist,Tower Heist,104.0,"Action,Comedy,Crime",6.2,125102
211,506,7,2012-03-30,Mirror Mirror,85000000,64935167,173613482,2.0425115529411766,2012,tt1667353,Mirror Mirror,Mirror Mirror,106.0,"Adventure,Comedy,Drama",5.6,79510
212,513,14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,1.7613779294117646,2011,tt1430607,Arthur Christmas,Arthur Christmas,97.0,"Adventure,Animation,Comedy",7.1,45439
213,514,15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,4.059215988235295,2017,tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,107.0,"Action,Adventure,Thriller",5.2,77976
214,524,25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,4.603161309523808,2017,tt1485796,The Greatest Showman,The Greatest Showman,105.0,"Biography,Drama,Musical",7.6,199663
215,527,28,2013-07-19,RED 2,84000000,53262560,141507355,1.6846113690476192,2013,tt1821694,RED 2,RED 2,116.0,"Action,Comedy,Crime",6.6,148846
216,537,38,2012-03-23,The Hunger Games,80000000,408010692,677923379,8.4740422375,2012,tt1392170,The Hunger Games,The Hunger Games,142.0,"Action,Adventure,Sci-Fi",7.2,795227
217,538,39,2011-05-26,The Hangover Part II,80000000,254464305,586464305,7.3308038125,2011,tt1411697,The Hangover Part II,The Hangover Part II,102.0,"Comedy,Mystery",6.5,432800
218,540,41,2017-02-10,The Lego Batman Movie,80000000,175750384,310660018,3.883250225,2017,tt4116284,The Lego Batman Movie,The Lego Batman Movie,104.0,"Action,Animation,Comedy",7.3,116433
219,541,42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,5.868753725,2015,tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,89.0,"Animation,Comedy,Family",6.7,92905
220,547,48,2013-07-12,Grown Ups 2,80000000,133668525,247023808,3.0877976,2013,tt2191701,Grown Ups 2,Grown Ups 2,101.0,Comedy,5.4,128500
221,548,49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,4.3636065375,2011,tt1615918,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,87.0,"Adventure,Animation,Comedy",4.4,28158
222,567,68,2014-10-17,Fury,80000000,85817906,210315681,2.6289460125,2014,tt2713180,Fury,Fury,134.0,"Action,Drama,War",7.6,381993
223,568,69,2018-09-28,Smallfoot,80000000,83240103,213691277,2.6711409625,2018,tt6182908,Smallfoot,Smallfoot,96.0,"Adventure,Animation,Comedy",6.7,23295
224,570,71,2011-07-08,Zookeeper,80000000,80360866,170805525,2.1350690625,2011,tt1222817,Zookeeper,Zookeeper,102.0,"Comedy,Family,Romance",5.2,52396
225,580,81,2019-06-07,The Secret Life of Pets 2,80000000,63795655,113351496,1.4168937,2019,tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,86.0,"Adventure,Animation,Comedy",6.6,3467
226,595,96,2015-10-23,The Last Witch Hunter,80000000,27367660,130818912,1.6352364,2015,tt1618442,The Last Witch Hunter,The Last Witch Hunter,106.0,"Action,Adventure,Fantasy",6.0,86118
227,596,97,2014-02-21,Pompeii,80000000,23169033,108469033,1.3558629125,2014,tt1921064,Pompeii,Pompeii,105.0,"Action,Adventure,Drama",5.5,100467
228,609,10,2012-02-10,Journey 2: The Mysterious Island,79000000,103860290,318146162,4.0271666075949355,2012,tt1397514,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,94.0,"Action,Adventure,Comedy",5.8,83507
229,610,11,2011-11-11,Jack and Jill,79000000,74158157,150519217,1.905306544303797,2011,tt0810913,Jack and Jill,Jack and Jill,91.0,Comedy,3.3,71361
230,612,13,2013-09-27,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,3.5178544743589737,2013,tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,95.0,"Adventure,Animation,Comedy",6.4,81010
231,618,19,2016-02-12,The Little Prince,77500000,1311213,102028919,1.3165021806451611,2016,tt10075374,The Little Prince,The Little Prince,93.0,Action,8.3,6
232,620,21,2018-07-20,The Equalizer 2,77000000,102084362,190453132,2.473417298701299,2018,tt3766354,The Equalizer 2,The Equalizer 2,121.0,"Action,Crime,Thriller",6.7,97963
233,621,22,2013-07-03,Despicable Me 2,76000000,368065385,975216835,12.831800460526313,2013,tt1690953,Despicable Me 2,Despicable Me 2,98.0,"Adventure,Animation,Comedy",7.4,344230
234,625,26,2016-07-08,The Secret Life of Pets,75000000,368384330,886750534,11.823340453333332,2016,tt2709768,The Secret Life of Pets,The Secret Life of Pets,87.0,"Adventure,Animation,Comedy",6.5,161997
235,628,29,2016-12-21,Sing,75000000,270329045,634454789,8.459397186666667,2016,tt3470600,Sing,Sing,108.0,"Animation,Comedy,Family",7.1,115951
236,629,30,2017-06-30,Despicable Me 3,75000000,264624300,1034727750,13.796370000000001,2017,tt3469046,Despicable Me 3,Despicable Me 3,89.0,"Adventure,Animation,Comedy",6.3,92580
237,640,41,2013-05-31,Now You See Me,75000000,117723989,342769200,4.570256,2013,tt1670345,Now You See Me,Now You See Me,115.0,"Crime,Mystery,Thriller",7.3,553156
238,642,43,2018-08-03,Christopher Robin,75000000,99215042,197504758,2.633396773333333,2018,tt4575576,Christopher Robin,Christopher Robin,104.0,"Adventure,Animation,Comedy",7.3,52737
239,644,45,2011-11-11,Immortals,75000000,83504017,211562435,2.820832466666667,2011,tt1253864,Immortals,Immortals,110.0,"Action,Drama,Fantasy",6.0,152992
240,661,62,2011-03-25,Sucker Punch,75000000,36392502,89758389,1.19677852,2011,tt0978764,Sucker Punch,Sucker Punch,110.0,"Action,Adventure,Fantasy",6.1,218371
241,663,64,2016-10-28,Inferno,75000000,34343574,219519367,2.926924893333333,2016,tt1686470,Inferno,Giao lo dinh menh,100.0,Thriller,6.3,50
242,672,73,2015-07-10,Minions,74000000,336045770,1160336173,15.680218554054056,2015,tt2293640,Minions,Minions,91.0,"Adventure,Animation,Comedy",6.4,193917
243,673,74,2015-02-06,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,4.202880824324326,2015,tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,92.0,"Adventure,Animation,Comedy",6.0,43560
244,676,77,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,4.826409410958903,2016,tt1985949,The Angry Birds Movie,Angry Birds,97.0,"Action,Animation,Comedy",6.3,69624
245,708,9,2013-03-22,Olympus Has Fallen,70000000,98927592,172878928,2.4696989714285715,2013,tt2302755,Olympus Has Fallen,Olympus Has Fallen,119.0,"Action,Thriller",6.5,235443
246,711,12,2011-12-25,War Horse,70000000,79883359,156815529,2.2402218428571428,2011,tt1568911,War Horse,War Horse,146.0,"Drama,History,War",7.2,136447
247,713,14,2014-02-07,The Monuments Men,70000000,78031620,158702748,2.2671821142857143,2014,tt2177771,The Monuments Men,The Monuments Men,118.0,"Comedy,Drama,History",6.1,117638
248,714,15,2016-09-23,Storks,70000000,72679278,183353431,2.6193347285714284,2016,tt4624424,Storks,Storks,87.0,"Adventure,Animation,Comedy",6.8,50448
249,719,20,2017-09-22,The Lego Ninjago Movie,70000000,59281555,122737201,1.7533885857142857,2017,tt3014284,The Lego Ninjago Movie,The Lego Ninjago Movie,101.0,"Action,Adventure,Animation",6.0,18926
250,720,21,2014-10-10,Dracula Untold,70000000,55991880,220241723,3.1463103285714284,2014,tt0829150,Dracula Untold,Dracula Untold,92.0,"Action,Drama,Fantasy",6.3,164829
251,724,25,2011-01-14,The Dilemma,70000000,48475290,70546865,1.0078123571428572,2011,tt1578275,The Dilemma,The Dilemma,111.0,"Comedy,Drama",5.3,48148
252,736,37,2013-10-18,Escape Plan,70000000,25135965,103735965,1.4819423571428572,2013,tt1211956,Escape Plan,Escape Plan,115.0,"Action,Crime,Mystery",6.7,211587
253,751,52,2018-03-02,Red Sparrow,69000000,46874505,145951861,2.1152443623188404,2018,tt2873282,Red Sparrow,Red Sparrow,140.0,"Action,Drama,Thriller",6.6,136738
254,754,55,2015-06-26,Ted 2,68000000,81476385,217214143,3.1943256323529416,2015,tt2637276,Ted 2,Ted 2,115.0,Comedy,6.3,165843
255,756,57,2011-02-25,Hall Pass,68000000,45060734,87173475,1.2819628676470591,2011,tt0480687,Hall Pass,Hall Pass,105.0,"Comedy,Romance",5.9,113775
256,764,65,2012-06-22,Abraham Lincoln: Vampire Hunter,67500000,37519139,137489730,2.0368848888888893,2012,tt1611224,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,105.0,"Action,Fantasy,Horror",5.9,142853
257,769,70,2014-03-14,Need for Speed,66000000,43568507,194169619,2.9419639242424243,2014,tt2369135,Need for Speed,Need for Speed,132.0,"Action,Crime,Thriller",6.5,154909
258,772,73,2012-11-09,Lincoln,65000000,182207973,273346281,4.205327400000001,2012,tt0443272,Lincoln,Lincoln,150.0,"Biography,Drama,History",7.4,228701
259,776,77,2018-07-13,Hotel Transylvania 3: Summer Vacation,65000000,167500092,527079962,8.108922492307693,2018,tt5220122,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,97.0,"Adventure,Animation,Comedy",6.3,42299
260,781,82,2014-12-25,Unbroken,65000000,115637895,163527824,2.5158126769230766,2014,tt1809398,Unbroken,Unbroken,137.0,"Biography,Drama,Sport",7.2,129981
261,788,89,2014-12-19,Annie,65000000,85911262,139829625,2.151225,2014,tt1823664,Annie,Annie,118.0,"Comedy,Drama,Family",5.3,31241
262,795,96,2012-05-16,The Dictator,65000000,59650222,180148897,2.7715214923076923,2012,tt1645170,The Dictator,The Dictator,83.0,Comedy,6.4,250976
263,797,98,2012-02-17,This Means War,65000000,54760791,156974557,2.4149931846153847,2012,tt1596350,This Means War,This Means War,103.0,"Action,Comedy,Romance",6.3,167438
264,798,99,2015-02-27,Focus,65000000,53862963,168065700,2.585626153846154,2015,tt2381941,Focus,Focus,105.0,"Comedy,Crime,Drama",6.6,192147
265,802,3,2015-09-18,Everest,65000000,43482270,221297061,3.4045701692307686,2015,tt2719848,Everest,Everest,121.0,"Action,Adventure,Biography",7.1,181133
266,803,4,2012-09-14,Resident Evil: Retribution,65000000,42345531,240647629,3.702271215384616,2012,tt1855325,Resident Evil: Retribution,Resident Evil: Retribution,95.0,"Action,Horror,Sci-Fi",5.4,125191
267,826,27,2011-04-01,Hop,63000000,108085305,188657593,2.9945649682539686,2011,tt1411704,Hop,Hop,95.0,"Adventure,Animation,Comedy",5.4,28893
268,827,28,2017-09-15,American Assassin,63000000,36249674,68310140,1.0842879365079363,2017,tt1961175,American Assassin,American Assassin,112.0,"Action,Thriller",6.2,57793
269,832,33,2015-12-25,The Hateful Eight,62000000,54117416,147864886,2.3849175161290317,2015,tt3460252,The Hateful Eight,The Hateful Eight,168.0,"Crime,Drama,Mystery",7.8,434966
270,835,36,2014-10-03,Gone Girl,61000000,167767189,368567189,6.042085065573771,2014,tt2267998,Gone Girl,Gone Girl,149.0,"Drama,Mystery,Thriller",8.1,761592
271,837,38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,5.09124855737705,2015,tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,131.0,"Action,Sci-Fi,Thriller",6.3,201143
272,838,39,2013-08-02,2 Guns,61000000,75612460,132493015,2.1720166393442617,2013,tt1272878,2 Guns,2 Guns,109.0,"Action,Comedy,Crime",6.7,182025
273,843,44,2014-02-07,The Lego Movie,60000000,257784718,457729388,7.6288231333333325,2014,tt1490017,The Lego Movie,The Lego Movie,100.0,"Action,Adventure,Animation",7.8,304179
274,849,50,2016-09-09,Sully,60000000,125070033,238524556,3.9754092666666665,2016,tt3263904,Sully,Sully,96.0,"Biography,Drama",7.5,202718
275,867,68,2012-12-21,Jack Reacher,60000000,80070736,217370736,3.6228455999999998,2012,tt0790724,Jack Reacher,Jack Reacher,130.0,"Action,Crime,Thriller",7.0,284547
276,870,71,2011-09-09,Contagion,60000000,75658097,137551594,2.2925265666666665,2011,tt1598778,Contagion,Contagion,106.0,"Action,Drama,Thriller",6.6,201536
277,879,80,2016-03-04,London Has Fallen,60000000,62524260,195194085,3.25323475,2016,tt3300542,London Has Fallen,London Has Fallen,99.0,"Action,Thriller",5.9,124757
278,884,85,2016-10-21,Jack Reacher: Never Go Back,60000000,58697076,159946489,2.6657748166666666,2016,tt3393786,Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,118.0,"Action,Thriller",6.1,121892
279,885,86,2017-05-25,Baywatch,60000000,58060186,175863783,2.93106305,2017,tt1469304,Baywatch,Baywatch,116.0,"Action,Comedy,Crime",5.6,137528
280,887,88,2015-12-25,Joy,60000000,56451232,101134059,1.68556765,2015,tt1465490,Joy,Joy,75.0,Drama,6.1,233
281,888,89,2012-08-17,ParaNorman,60000000,56003051,108119662,1.801994366666667,2012,tt1623288,ParaNorman,ParaNorman,92.0,"Adventure,Animation,Comedy",7.0,87250
282,893,94,2014-09-26,The Boxtrolls,60000000,50837305,111946251,1.86577085,2014,tt0787474,The Boxtrolls,The Boxtrolls,96.0,"Adventure,Animation,Comedy",6.8,50763
283,894,95,2017-08-04,The Dark Tower,60000000,50701325,113461527,1.89102545,2017,tt1648190,The Dark Tower,The Dark Tower,95.0,"Action,Adventure,Fantasy",5.7,107518
284,896,97,2014-01-17,Jack Ryan: Shadow Recruit,60000000,50577412,131377412,2.189623533333333,2014,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,105.0,"Action,Drama,Thriller",6.2,114913
285,899,100,2018-12-25,Vice,60000000,47836282,70883171,1.1813861833333332,2018,tt3480796,Vice,Vice,96.0,"Action,Adventure,Sci-Fi",4.2,14436
286,903,4,2013-01-11,Gangster Squad,60000000,46000903,104100903,1.73501505,2013,tt1321870,Gangster Squad,Gangster Squad,113.0,"Action,Crime,Drama",6.7,195560
287,904,5,2017-04-07,Smurfs: The Lost Village,60000000,45020282,197578586,3.292976433333333,2017,tt2398241,Smurfs: The Lost Village,Smurfs: The Lost Village,90.0,"Adventure,Animation,Comedy",6.0,15612
288,905,6,2018-10-12,First Man,60000000,44936545,105203825,1.7533970833333334,2018,tt1213641,First Man,First Man,141.0,"Biography,Drama,History",7.4,120009
289,922,23,2019-02-08,Cold Pursuit,60000000,32138862,62599159,1.0433193166666668,2019,tt5719748,Cold Pursuit,Cold Pursuit,119.0,"Action,Crime,Drama",6.2,27648
290,925,26,2013-08-21,The Mortal Instruments: City of Bones,60000000,31165421,75965567,1.2660927833333333,2013,tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,130.0,"Action,Fantasy,Horror",5.9,121936
291,928,29,2011-05-13,Priest,60000000,29136626,84154026,1.4025671,2011,tt0822847,Priest,Priest,87.0,"Action,Adventure,Fantasy",5.7,108320
292,953,54,2018-03-23,Sherlock Gnomes,59000000,43242871,87527651,1.4835195084745765,2018,tt2296777,Sherlock Gnomes,Sherlock Gnomes,86.0,"Adventure,Animation,Comedy",5.1,8030
